
Date: 8/14/2018 4:17:46 PM
Name: 
Description: 
Module Type: SM125
Mux Level: No Switch
HW Acquisition Rate: 1 Hz
Wavelength Tracking: 400 pm / acquistion
Normalized: True

IP Address: 10.2.117.165
      Port: 50000

IDN: sm125 0.8
Image ID: 0.0
S/N: SIA38D

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50.00 dB
	Rel. Thresh.: -8.00 dB
	Width Level: 3.00 dB
	Width: 0.10 nm
	Detect Valley: False

Wavelength Start (nm): 1510.0000
Wavelength Delta (nm): 0.0050

Wvl (nm)	 CH 1 	 CH 2 	 CH 3 	 CH 4 
1568.6250	-59.4700	-50.8200	-56.5200	-49.1200
1568.6300	-59.6600	-50.9100	-56.5400	-49.0800
1568.6350	-59.7400	-50.8400	-56.4800	-48.9900
1568.6400	-59.7000	-50.7900	-56.5000	-48.9700
1568.6450	-59.7100	-50.8900	-56.7100	-49.0600
1568.6500	-59.8600	-51.0700	-56.9500	-49.0500
1568.6550	-59.7100	-50.8900	-56.8100	-49.0000
1568.6600	-59.8200	-50.9600	-56.7400	-48.9500
1568.6650	-59.8200	-50.9800	-56.7400	-48.9200
1568.6700	-59.6700	-50.9000	-56.7200	-48.9800
1568.6750	-59.5100	-50.7800	-56.6400	-49.1300
1568.6800	-59.4500	-50.7600	-56.6600	-49.1300
1568.6850	-59.5400	-50.9500	-56.7600	-48.9700
1568.6900	-59.4900	-50.8500	-56.6900	-49.0300
1568.6950	-59.4300	-50.8800	-56.6400	-49.1200
1568.7000	-59.3500	-50.8800	-56.6200	-49.1900
1568.7050	-59.3400	-50.8300	-56.6400	-49.2400
1568.7100	-59.4800	-50.9000	-56.7000	-49.1600
1568.7150	-59.6200	-50.9700	-56.8100	-49.1600
1568.7200	-59.6400	-50.8200	-56.6500	-49.1500
1568.7250	-59.7700	-50.8000	-56.5400	-49.1700
1568.7300	-59.7800	-50.8500	-56.6200	-49.2300
1568.7350	-59.7500	-50.8500	-56.7300	-49.3000
1568.7400	-59.8400	-50.7600	-56.5300	-49.2500
1568.7450	-59.9400	-50.9200	-56.6800	-49.2000
1568.7500	-59.9600	-50.8600	-56.7000	-49.1700
1568.7550	-59.9000	-50.7700	-56.6500	-49.1200
1568.7600	-59.9100	-50.8400	-56.6900	-49.1200
1568.7650	-59.8600	-50.9500	-56.8000	-49.1900
1568.7700	-59.7000	-50.8200	-56.7300	-49.0900
1568.7750	-59.7100	-50.7900	-56.6200	-49.0100
1568.7800	-59.7100	-50.8200	-56.6600	-48.9300
1568.7850	-59.6400	-50.9500	-56.7500	-48.9700
1568.7900	-59.5800	-50.9600	-56.7700	-49.0200
1568.7950	-59.5000	-50.8900	-56.7200	-48.9900
1568.8000	-59.4200	-50.8700	-56.7300	-49.0400
1568.8050	-59.4800	-50.7200	-56.4100	-48.9000
1568.8100	-59.4600	-50.7900	-56.5300	-48.9200
1568.8150	-59.6000	-50.7700	-56.5600	-48.8800
1568.8200	-59.6300	-50.7400	-56.5400	-48.8700
1568.8250	-59.5900	-50.6900	-56.5300	-49.0000
1568.8300	-59.6100	-50.6700	-56.5400	-49.2200
1568.8350	-59.7400	-50.9000	-56.7700	-49.1700
1568.8400	-59.6500	-50.7200	-56.5100	-49.1800
1568.8450	-59.6600	-50.8100	-56.6100	-49.2100
1568.8500	-59.6500	-50.9800	-56.7900	-49.2100
1568.8550	-59.6400	-50.9600	-56.8100	-49.1900
1568.8600	-59.6100	-50.8300	-56.6800	-49.2100
1568.8650	-59.5700	-50.9400	-56.6600	-49.1200
1568.8700	-59.6000	-50.8800	-56.6600	-49.1800
1568.8750	-59.4700	-50.9100	-56.6400	-49.2100
1568.8800	-59.3500	-50.7500	-56.5200	-49.2500
1568.8850	-59.3200	-50.6700	-56.4300	-49.2100
1568.8900	-59.3500	-50.7400	-56.4500	-49.0400
1568.8950	-59.3900	-50.7700	-56.4900	-49.2100
1568.9000	-59.2800	-50.8100	-56.6300	-49.2200
1568.9050	-59.5600	-50.9300	-56.6400	-49.0200
1568.9100	-59.6200	-50.9600	-56.7100	-48.9600
1568.9150	-59.6200	-50.9600	-56.7500	-49.0400
1568.9200	-59.6100	-50.8700	-56.7000	-49.1100
1568.9250	-59.5700	-50.6900	-56.6200	-49.1000
1568.9300	-59.5800	-50.6800	-56.4600	-48.9400
1568.9350	-59.6400	-50.7300	-56.4800	-48.9400
1568.9400	-59.5600	-50.7200	-56.4800	-49.0100
1568.9450	-59.5200	-50.6900	-56.5100	-49.0600
1568.9500	-59.5100	-50.8000	-56.5900	-49.0400
1568.9550	-59.4900	-51.0100	-56.6900	-48.9900
1568.9600	-59.4300	-50.8200	-56.4800	-48.9600
1568.9650	-59.2600	-50.8700	-56.6100	-48.9600
1568.9700	-59.2800	-50.8500	-56.6200	-48.9800
1568.9750	-59.1800	-50.8600	-56.6500	-49.0700
1568.9800	-59.0800	-50.8700	-56.6800	-49.1800
1568.9850	-59.0100	-50.8900	-56.6200	-49.1800
1568.9900	-58.8900	-50.9300	-56.6000	-49.0900
1568.9950	-58.9000	-50.7800	-56.5000	-49.1800
1569.0000	-58.8000	-50.7800	-56.6200	-49.2000
1569.0050	-58.8000	-50.8200	-56.6400	-49.1500
1569.0100	-58.7800	-50.8500	-56.6700	-49.1300
1569.0150	-58.7100	-50.8700	-56.7600	-49.1800
1569.0200	-58.6200	-50.8600	-56.5800	-49.1200
1569.0250	-58.4400	-50.7900	-56.4000	-49.1600
1569.0300	-58.2600	-50.8000	-56.5200	-49.1600
1569.0350	-58.1100	-50.8400	-56.5700	-49.1100
1569.0400	-57.8200	-50.8400	-56.5300	-49.1200
1569.0450	-57.4300	-50.8300	-56.5200	-49.2700
1569.0500	-56.9800	-50.8400	-56.6300	-49.1700
1569.0550	-56.4800	-50.9200	-56.6200	-49.0600
1569.0600	-55.6300	-50.9400	-56.5400	-49.0700
1569.0650	-54.6700	-50.8100	-56.4800	-49.1100
1569.0700	-53.7700	-50.7700	-56.4100	-49.0400
1569.0750	-52.8800	-50.7700	-56.3900	-48.9200
1569.0800	-52.0200	-50.7100	-56.4600	-49.0600
1569.0850	-51.3300	-50.7700	-56.4000	-48.8400
1569.0900	-50.7100	-50.6400	-56.4000	-48.9800
1569.0950	-50.4800	-50.7300	-56.4100	-49.0700
1569.1000	-50.2000	-50.6600	-56.3700	-49.1600
1569.1050	-50.1800	-50.6100	-56.3500	-49.2000
1569.1100	-50.5300	-50.7400	-56.4400	-48.9700
1569.1150	-51.0900	-50.8600	-56.4800	-48.9300
1569.1200	-51.8100	-50.8200	-56.4700	-49.0400
1569.1250	-52.7500	-50.8700	-56.5600	-49.2000
1569.1300	-53.6600	-50.8600	-56.5700	-49.2100
1569.1350	-54.4300	-50.8300	-56.4700	-49.1200
1569.1400	-55.0100	-50.7800	-56.3400	-49.1500
1569.1450	-55.4500	-50.7000	-56.4000	-49.0700
1569.1500	-55.9600	-50.9700	-56.5700	-49.1500
1569.1550	-56.2000	-50.8400	-56.5100	-49.2400
1569.1600	-56.4500	-50.8400	-56.5000	-49.2400
1569.1650	-56.7000	-50.7700	-56.4700	-49.2200
1569.1700	-56.9600	-50.6400	-56.3500	-49.2300
1569.1750	-57.2000	-50.6600	-56.3600	-48.9500
1569.1800	-57.4300	-50.7400	-56.4900	-49.1800
1569.1850	-57.6800	-50.8200	-56.6000	-49.1400
1569.1900	-57.9200	-50.9600	-56.6200	-49.1000
1569.1950	-58.0500	-51.0000	-56.5900	-49.1000
1569.2000	-58.1300	-50.8500	-56.4800	-49.0600
1569.2050	-58.2700	-50.6500	-56.2500	-49.0100
1569.2100	-58.4600	-50.7800	-56.4500	-49.0100
1569.2150	-58.5400	-50.8400	-56.4200	-48.9000
1569.2200	-58.5100	-50.7400	-56.4200	-48.9400
1569.2250	-58.6400	-50.8700	-56.5100	-48.9700
1569.2300	-58.6800	-50.9300	-56.5500	-48.8900
1569.2350	-58.5900	-50.6900	-56.3700	-48.8900
1569.2400	-58.5300	-50.7200	-56.3900	-48.9900
1569.2450	-58.6200	-50.7700	-56.4100	-48.9300
1569.2500	-58.6500	-50.7800	-56.4700	-48.9500
1569.2550	-58.6400	-50.7300	-56.4300	-49.0000
1569.2600	-58.6600	-50.7400	-56.4100	-49.0300
1569.2650	-58.7400	-50.8600	-56.5400	-49.0400
1569.2700	-58.8500	-50.9600	-56.6900	-49.1500
1569.2750	-58.9400	-51.0100	-56.5200	-48.9800
1569.2800	-58.9000	-50.8200	-56.4400	-49.1100
1569.2850	-59.0100	-50.8000	-56.4500	-49.1300
1569.2900	-59.1200	-50.7600	-56.4100	-49.0600
1569.2950	-59.2000	-50.7600	-56.3800	-49.1700
1569.3000	-59.2900	-51.0400	-56.7700	-49.2000
1569.3050	-59.2900	-50.9100	-56.4800	-49.1700
1569.3100	-59.3400	-50.8800	-56.4900	-49.1000
1569.3150	-59.2600	-50.8000	-56.4100	-49.1100
1569.3200	-59.1700	-50.6800	-56.3000	-49.1400
1569.3250	-59.1000	-50.6400	-56.3100	-49.1000
1569.3300	-59.0400	-50.7500	-56.4300	-49.0900
1569.3350	-58.9600	-50.7100	-56.4100	-49.1100
1569.3400	-58.9700	-50.8700	-56.4600	-48.9700
1569.3450	-59.0000	-50.9500	-56.5600	-48.9800
1569.3500	-59.0200	-50.8900	-56.5500	-48.9800
1569.3550	-59.0300	-50.8100	-56.4800	-48.8600
1569.3600	-59.0000	-50.7700	-56.5100	-48.8700
1569.3650	-58.9700	-50.5800	-56.3200	-48.8200
1569.3700	-59.1000	-50.7700	-56.4900	-48.9000
1569.3750	-59.1300	-50.7700	-56.5100	-48.8900
1569.3800	-59.2700	-50.7900	-56.4600	-48.8600
1569.3850	-59.4000	-50.8400	-56.4400	-48.8500
1569.3900	-59.4600	-50.8400	-56.4900	-48.8500
1569.3950	-59.4600	-50.7600	-56.3900	-48.8300
1569.4000	-59.4900	-50.7900	-56.5700	-48.9700
1569.4050	-59.3900	-50.7300	-56.4900	-49.0100
1569.4100	-59.3800	-50.7000	-56.4500	-49.0600
1569.4150	-59.3600	-50.8000	-56.5300	-49.1500
1569.4200	-59.2700	-50.8800	-56.6000	-49.2000
1569.4250	-59.1700	-50.6100	-56.3300	-49.2600
1569.4300	-59.1400	-50.6100	-56.2700	-49.1400
1569.4350	-59.1400	-50.7000	-56.4500	-49.2200
1569.4400	-59.1300	-50.7900	-56.5600	-49.2600
1569.4450	-59.1300	-50.8500	-56.5600	-49.2400
1569.4500	-59.1200	-50.8300	-56.5000	-49.2400
1569.4550	-59.1000	-50.7200	-56.3200	-49.0900
1569.4600	-59.2600	-50.9000	-56.4300	-49.1400
1569.4650	-59.2300	-50.7200	-56.3700	-49.0200
1569.4700	-59.3400	-50.7800	-56.4300	-48.9300
1569.4750	-59.3700	-50.7900	-56.4300	-48.9100
1569.4800	-59.3700	-50.7800	-56.3300	-48.9300
1569.4850	-59.4000	-50.8700	-56.3700	-48.9500
1569.4900	-59.4200	-50.8700	-56.3900	-48.9000
1569.4950	-59.3500	-50.6500	-56.2600	-48.8200
1569.5000	-59.4300	-50.7400	-56.3400	-48.8400
1569.5050	-59.3500	-50.8200	-56.4300	-48.8600
1569.5100	-59.2800	-50.8400	-56.5000	-48.8500
1569.5150	-59.2500	-50.8500	-56.6400	-48.9500
1569.5200	-59.1500	-50.8400	-56.5100	-48.9300
1569.5250	-59.0600	-50.5800	-56.2600	-48.9500
1569.5300	-58.9900	-50.5900	-56.2700	-48.9700
1569.5350	-59.0800	-50.6700	-56.2400	-48.9100
1569.5400	-59.1200	-50.7100	-56.2400	-48.8700
1569.5450	-59.1200	-50.7100	-56.4100	-49.0500
1569.5500	-59.2100	-50.7700	-56.4500	-49.0800
1569.5550	-59.2600	-50.8500	-56.4800	-49.1000
1569.5600	-59.2100	-50.7400	-56.3700	-49.1600
1569.5650	-59.2900	-50.6600	-56.2700	-49.1600
1569.5700	-59.3700	-50.6500	-56.2400	-49.1000
1569.5750	-59.4300	-50.6900	-56.3100	-49.0600
1569.5800	-59.4700	-50.7100	-56.4600	-49.2600
1569.5850	-59.4200	-50.7900	-56.3800	-49.1700
1569.5900	-59.4700	-50.7400	-56.3400	-49.2400
1569.5950	-59.3600	-50.7500	-56.3300	-49.1900
1569.6000	-59.3800	-50.7400	-56.3500	-49.1100
1569.6050	-59.3900	-50.7200	-56.3700	-49.0800
1569.6100	-59.3300	-50.7300	-56.3700	-48.9100
1569.6150	-59.3500	-50.7700	-56.4800	-48.9900
1569.6200	-59.2100	-50.7500	-56.4400	-49.0200
1569.6250	-59.1400	-50.7200	-56.3600	-49.0500
1569.6300	-59.2400	-50.7400	-56.3300	-48.9500
1569.6350	-59.3200	-50.7800	-56.3500	-48.7800
1569.6400	-59.3200	-50.8000	-56.4100	-48.8300
1569.6450	-59.3700	-50.7900	-56.3100	-48.7400
1569.6500	-59.4200	-50.7300	-56.4000	-48.7800
1569.6550	-59.3400	-50.7200	-56.4100	-48.9400
1569.6600	-59.4500	-50.7600	-56.3700	-48.9600
1569.6650	-59.5500	-50.7700	-56.3500	-48.8700
1569.6700	-59.5500	-50.7400	-56.3700	-48.8900
1569.6750	-59.5000	-50.7000	-56.3500	-48.9600
1569.6800	-59.5100	-50.7300	-56.3400	-48.9900
1569.6850	-59.5300	-50.7200	-56.4500	-49.0100
1569.6900	-59.4200	-50.6200	-56.4300	-49.1100
1569.6950	-59.3900	-50.6700	-56.4400	-49.1600
1569.7000	-59.4600	-50.8000	-56.4900	-49.0600
1569.7050	-59.4600	-50.7600	-56.2800	-49.0700
1569.7100	-59.2200	-50.6700	-56.3700	-49.1900
1569.7150	-59.2500	-50.7000	-56.2600	-49.1300
1569.7200	-59.1900	-50.6500	-56.3300	-49.1600
1569.7250	-59.2300	-50.6400	-56.3100	-49.1400
1569.7300	-59.3000	-50.6500	-56.2000	-49.0100
1569.7350	-59.3000	-50.6300	-56.2100	-48.9700
1569.7400	-59.2500	-50.5600	-56.1200	-49.0100
1569.7450	-59.4700	-50.7500	-56.2300	-48.9400
1569.7500	-59.5400	-50.8600	-56.4300	-48.9500
1569.7550	-59.5900	-50.8200	-56.4100	-48.9800
1569.7600	-59.6300	-50.7900	-56.3100	-48.9400
1569.7650	-59.6600	-50.8000	-56.3700	-48.8700
1569.7700	-59.6600	-50.6600	-56.3000	-48.9100
1569.7750	-59.6500	-50.7100	-56.4400	-48.9900
1569.7800	-59.7300	-50.7600	-56.3700	-48.9200
1569.7850	-59.6200	-50.8500	-56.5100	-48.9600
1569.7900	-59.5100	-50.8300	-56.5900	-48.9800
1569.7950	-59.4500	-50.7500	-56.4600	-48.8200
1569.8000	-59.4200	-50.7900	-56.5100	-48.9000
1569.8050	-59.3400	-50.7700	-56.3700	-48.8600
1569.8100	-59.2000	-50.6300	-56.3000	-48.9800
1569.8150	-59.1800	-50.6600	-56.3500	-49.0200
1569.8200	-59.1600	-50.6900	-56.4000	-49.0200
1569.8250	-59.1500	-50.7400	-56.4200	-49.0700
1569.8300	-59.2000	-50.8200	-56.5100	-49.0700
1569.8350	-59.3100	-50.6800	-56.3000	-49.0300
1569.8400	-59.3300	-50.7300	-56.3500	-48.9900
1569.8450	-59.4800	-50.7900	-56.4200	-49.0500
1569.8500	-59.4900	-50.7500	-56.4400	-49.0600
1569.8550	-59.5300	-50.7400	-56.4100	-49.0000
1569.8600	-59.5800	-50.7800	-56.4100	-49.0200
1569.8650	-59.5000	-50.6200	-56.3300	-49.0400
1569.8700	-59.5400	-50.7600	-56.4200	-49.1000
1569.8750	-59.4400	-50.7000	-56.3800	-49.1200
1569.8800	-59.4800	-50.7400	-56.3900	-49.0500
1569.8850	-59.4800	-50.7400	-56.4300	-48.9800
1569.8900	-59.4300	-50.7000	-56.4100	-49.0000
1569.8950	-59.4000	-50.7600	-56.2400	-48.8700
1569.9000	-59.3700	-50.6700	-56.2200	-48.9200
1569.9050	-59.2000	-50.6500	-56.2100	-48.9600
1569.9100	-59.1700	-50.6500	-56.2300	-48.9700
1569.9150	-59.1900	-50.6500	-56.3300	-49.0000
1569.9200	-59.2400	-50.6500	-56.4000	-49.0100
1569.9250	-59.3400	-50.6800	-56.3600	-48.9400
1569.9300	-59.4400	-50.7800	-56.5400	-48.9500
1569.9350	-59.5900	-50.8400	-56.4800	-48.8600
1569.9400	-59.5200	-50.7400	-56.4000	-48.8700
1569.9450	-59.5600	-50.7100	-56.3900	-48.8900
1569.9500	-59.6300	-50.6900	-56.4000	-48.8600
1569.9550	-59.6500	-50.6600	-56.3300	-48.8800
1569.9600	-59.6600	-50.8200	-56.4900	-49.0000
1569.9650	-59.6700	-50.8100	-56.6100	-49.0000
1569.9700	-59.6500	-50.7900	-56.4500	-48.9300
1569.9750	-59.6200	-50.8000	-56.3800	-48.9300
1569.9800	-59.5900	-50.8200	-56.3900	-48.9800
1569.9850	-59.5300	-50.8200	-56.3700	-48.9900
1569.9900	-59.4100	-50.7500	-56.4400	-49.0400
1569.9950	-59.2700	-50.5500	-56.1700	-48.9300
1570.0000	-59.2900	-50.5900	-56.2400	-48.9300
1570.0050	-59.3100	-50.7000	-56.3700	-48.9300
1570.0100	-59.3200	-50.7500	-56.4300	-48.9400
1570.0150	-59.3200	-50.7500	-56.4400	-49.0100
1570.0200	-59.3300	-50.7900	-56.4900	-49.0800
1570.0250	-59.3700	-50.7500	-56.3300	-48.9400
1570.0300	-59.3600	-50.5700	-56.3700	-48.9700
1570.0350	-59.3900	-50.5900	-56.3900	-48.9600
1570.0400	-59.4900	-50.6900	-56.4500	-48.9200
1570.0450	-59.5500	-50.7700	-56.5100	-48.9300
1570.0500	-59.5300	-50.7700	-56.5000	-49.0100
1570.0550	-59.5100	-50.6300	-56.5200	-49.0200
1570.0600	-59.6000	-50.8100	-56.5700	-48.9300
1570.0650	-59.5700	-50.7000	-56.6100	-48.9400
1570.0700	-59.5200	-50.7100	-56.6000	-48.9200
1570.0750	-59.4800	-50.7200	-56.5100	-48.8400
1570.0800	-59.4200	-50.6300	-56.4300	-48.8600
1570.0850	-59.3300	-50.6500	-56.5400	-48.9000
1570.0900	-59.3000	-50.7800	-56.5100	-48.9300
1570.0950	-59.4500	-50.8100	-56.5000	-48.8700
1570.1000	-59.4500	-50.7900	-56.4000	-48.7900
1570.1050	-59.4300	-50.7300	-56.3500	-48.8100
1570.1100	-59.4200	-50.6700	-56.4100	-48.9600
1570.1150	-59.4500	-50.6700	-56.3900	-48.9500
1570.1200	-59.5900	-50.7300	-56.5100	-48.9300
1570.1250	-59.5300	-50.6700	-56.4600	-49.0400
1570.1300	-59.7000	-50.8100	-56.5100	-49.0000
1570.1350	-59.6800	-50.7700	-56.4700	-48.9500
1570.1400	-59.6200	-50.6700	-56.3400	-49.0300
1570.1450	-59.6600	-50.7100	-56.3500	-48.9300
1570.1500	-59.6800	-50.7000	-56.3300	-48.9900
1570.1550	-59.5900	-50.5200	-56.1800	-49.0700
1570.1600	-59.5500	-50.6300	-56.2800	-49.0900
1570.1650	-59.5700	-50.7300	-56.4400	-49.0700
1570.1700	-59.5300	-50.7200	-56.4600	-49.0300
1570.1750	-59.4800	-50.6700	-56.3000	-49.0400
1570.1800	-59.4800	-50.7100	-56.3200	-49.0300
1570.1850	-59.4000	-50.6100	-56.3000	-48.9700
1570.1900	-59.4000	-50.7300	-56.3800	-48.9700
1570.1950	-59.3600	-50.7400	-56.4200	-48.9500
1570.2000	-59.4200	-50.7500	-56.4000	-48.9000
1570.2050	-59.4700	-50.7300	-56.3500	-48.8200
1570.2100	-59.4200	-50.5500	-56.3300	-48.8400
1570.2150	-59.5000	-50.6000	-56.2300	-48.7700
1570.2200	-59.6300	-50.6900	-56.3000	-48.8400
1570.2250	-59.7400	-50.7700	-56.3800	-48.8300
1570.2300	-59.8300	-50.8100	-56.4500	-48.8200
1570.2350	-59.8100	-50.7700	-56.4400	-48.8700
1570.2400	-59.6800	-50.6800	-56.2300	-48.7400
1570.2450	-59.6300	-50.6400	-56.3400	-48.9700
1570.2500	-59.6300	-50.6800	-56.2500	-48.8600
1570.2550	-59.7500	-50.8000	-56.3500	-48.7900
1570.2600	-59.6600	-50.7500	-56.4000	-48.8000
1570.2650	-59.5100	-50.6500	-56.3300	-48.8700
1570.2700	-59.4100	-50.6900	-56.3100	-49.0200
1570.2750	-59.3100	-50.8100	-56.5500	-49.1100
1570.2800	-59.3600	-50.7800	-56.5200	-49.0700
1570.2850	-59.4200	-50.7600	-56.4100	-49.0300
1570.2900	-59.4300	-50.6700	-56.3600	-49.0400
1570.2950	-59.4400	-50.6200	-56.3600	-49.0500
1570.3000	-59.5000	-50.6400	-56.3800	-49.0000
1570.3050	-59.6000	-50.6700	-56.4200	-49.0600
1570.3100	-59.6500	-50.7800	-56.4600	-49.0600
1570.3150	-59.5800	-50.6800	-56.3700	-49.1000
1570.3200	-59.6900	-50.6700	-56.4000	-49.1500
1570.3250	-59.8000	-50.7600	-56.5100	-49.1100
1570.3300	-59.7900	-50.7800	-56.5800	-48.9900
1570.3350	-59.7300	-50.6000	-56.5600	-49.1800
1570.3400	-59.8600	-50.7500	-56.4100	-48.8500
1570.3450	-59.8000	-50.7600	-56.4600	-48.9200
1570.3500	-59.6600	-50.6900	-56.5000	-49.0300
1570.3550	-59.5800	-50.7000	-56.5200	-49.0100
1570.3600	-59.5500	-50.7200	-56.5000	-48.9000
1570.3650	-59.5200	-50.6700	-56.4300	-48.8700
1570.3700	-59.4000	-50.6400	-56.2800	-48.7300
1570.3750	-59.4700	-50.8400	-56.5200	-48.7700
1570.3800	-59.4400	-50.9100	-56.6600	-48.8500
1570.3850	-59.4100	-50.8200	-56.6100	-48.9400
1570.3900	-59.4100	-50.7900	-56.5800	-49.0100
1570.3950	-59.4300	-50.8000	-56.6500	-48.9800
1570.4000	-59.5100	-50.6200	-56.3400	-48.8400
1570.4050	-59.5600	-50.6600	-56.4400	-49.0100
1570.4100	-59.5000	-50.4900	-56.2900	-49.0900
1570.4150	-59.6600	-50.6800	-56.4100	-49.0200
1570.4200	-59.7100	-50.7900	-56.5400	-49.0000
1570.4250	-59.6600	-50.7000	-56.4400	-49.1700
1570.4300	-59.6800	-50.6900	-56.3400	-49.0700
1570.4350	-59.8300	-50.8200	-56.5100	-49.0200
1570.4400	-59.7400	-50.6800	-56.4600	-49.0400
1570.4450	-59.6500	-50.7500	-56.5000	-49.0600
1570.4500	-59.6300	-50.8200	-56.5200	-49.0900
1570.4550	-59.5600	-50.7900	-56.4600	-49.1200
1570.4600	-59.4300	-50.6800	-56.3800	-49.0400
1570.4650	-59.3900	-50.5600	-56.3000	-49.1800
1570.4700	-59.4200	-50.6800	-56.5300	-49.0900
1570.4750	-59.4800	-50.7900	-56.6400	-49.0600
1570.4800	-59.4800	-50.8400	-56.6600	-49.0400
1570.4850	-59.4600	-50.8200	-56.5600	-49.0000
1570.4900	-59.4700	-50.7500	-56.4100	-48.9500
1570.4950	-59.5200	-50.6800	-56.5100	-49.1200
1570.5000	-59.6800	-50.7400	-56.4100	-48.8700
1570.5050	-59.6500	-50.8200	-56.5700	-48.9100
1570.5100	-59.6400	-50.6800	-56.4800	-48.9700
1570.5150	-59.7200	-50.6700	-56.4200	-48.9400
1570.5200	-59.8000	-50.8300	-56.5600	-48.8800
1570.5250	-59.7900	-50.9000	-56.6400	-48.8800
1570.5300	-59.7400	-50.6500	-56.2700	-48.8200
1570.5350	-59.6600	-50.6800	-56.3500	-48.9000
1570.5400	-59.6000	-50.7200	-56.4400	-49.0600
1570.5450	-59.6000	-50.7700	-56.4900	-49.0800
1570.5500	-59.5700	-50.7700	-56.5000	-49.0500
1570.5550	-59.5200	-50.7600	-56.5200	-49.2100
1570.5600	-59.5300	-50.8500	-56.5200	-49.0800
1570.5650	-59.5800	-50.8700	-56.4800	-49.1500
1570.5700	-59.5700	-50.7600	-56.4100	-49.0500
1570.5750	-59.5700	-50.6800	-56.4000	-49.0400
1570.5800	-59.6500	-50.7400	-56.4500	-49.0900
1570.5850	-59.6900	-50.7900	-56.4800	-49.0500
1570.5900	-59.6700	-50.6900	-56.4100	-49.1600
1570.5950	-59.8700	-50.9900	-56.6200	-49.0100
1570.6000	-59.8100	-50.7800	-56.4200	-49.0200
1570.6050	-59.7600	-50.7000	-56.4000	-49.0600
1570.6100	-59.7000	-50.7600	-56.4400	-49.0700
1570.6150	-59.7200	-50.8000	-56.4800	-49.0700
1570.6200	-59.7400	-50.7500	-56.5700	-49.1800
1570.6250	-59.6400	-50.7700	-56.4800	-49.0500
1570.6300	-59.6700	-50.7600	-56.4200	-49.0400
1570.6350	-59.5700	-50.7200	-56.3700	-49.0100
1570.6400	-59.5300	-50.6800	-56.3000	-49.0100
1570.6450	-59.5300	-50.7200	-56.3000	-49.0000
1570.6500	-59.5000	-50.7600	-56.3300	-48.9600
1570.6550	-59.4300	-50.6500	-56.1500	-48.9700
1570.6600	-59.4400	-50.6400	-56.4000	-49.0300
1570.6650	-59.5700	-50.9500	-56.5900	-48.9600
1570.6700	-59.4900	-50.8400	-56.5600	-49.0400
1570.6750	-59.5200	-50.8000	-56.4700	-49.0700
1570.6800	-59.5900	-50.8600	-56.4300	-48.9600
1570.6850	-59.6200	-50.7900	-56.4100	-49.1200
1570.6900	-59.6900	-50.7000	-56.3900	-49.1300
1570.6950	-59.7100	-50.6800	-56.3400	-49.0700
1570.7000	-59.8300	-50.8800	-56.5500	-49.1100
1570.7050	-59.9100	-50.9600	-56.6600	-49.1300
1570.7100	-59.8400	-50.9300	-56.6300	-49.1000
1570.7150	-59.7300	-50.8800	-56.5700	-49.1800
1570.7200	-59.7100	-50.7900	-56.4100	-49.1500
1570.7250	-59.6700	-50.6900	-56.3800	-49.1800
1570.7300	-59.7000	-50.7700	-56.4000	-49.1100
1570.7350	-59.6500	-50.8000	-56.4700	-49.0600
1570.7400	-59.5600	-50.7700	-56.5300	-49.0600
1570.7450	-59.5000	-50.7100	-56.5300	-49.0800
1570.7500	-59.4900	-50.6500	-56.4600	-49.0500
1570.7550	-59.4800	-50.6400	-56.3700	-49.1300
1570.7600	-59.6900	-50.7600	-56.5000	-49.0400
1570.7650	-59.6000	-50.7000	-56.4300	-48.9900
1570.7700	-59.5800	-50.6800	-56.4400	-49.0400
1570.7750	-59.6900	-50.8100	-56.6200	-49.0700
1570.7800	-59.8300	-50.9800	-56.7400	-48.8900
1570.7850	-59.8300	-50.7600	-56.4900	-49.1000
1570.7900	-59.8000	-50.7200	-56.3300	-48.9800
1570.7950	-59.6900	-50.5200	-56.2700	-49.0700
1570.8000	-59.7200	-50.6600	-56.3400	-49.1100
1570.8050	-59.7900	-50.8200	-56.5100	-49.0600
1570.8100	-59.8100	-50.8600	-56.6300	-49.0800
1570.8150	-59.7400	-50.9500	-56.5400	-49.0100
1570.8200	-59.6200	-50.7400	-56.4000	-49.0700
1570.8250	-59.5400	-50.7600	-56.3500	-49.0000
1570.8300	-59.5600	-50.7400	-56.3300	-49.0200
1570.8350	-59.5000	-50.7000	-56.3100	-49.0300
1570.8400	-59.4400	-50.6900	-56.3200	-48.9700
